9694	407	6772
8528	745	6069
10549	264	10179
9105	353	1833
10152	785	9742
2835	9	4689
2626	961	9097
282	838	6650
2540	738	814
9545	70	11696
7060	795	2147
2146	97	6459
10363	366	2223
1131	477	8021
557	132	9206
5670	140	4951
7917	916	3244
6321	540	4275
11250	596	3817
1625	717	3400
4597	666	5949
9307	167	4466
10568	461	5420
6961	1007	1718
9337	251	1830
2561	234	1467
907	495	8975
8982	800	8291
3145	795	2220
5562	381	7743
8398	970	1795
2605	627	10175
6412	385	9399
6792	681	8568
9766	114	1550
9026	116	1129
9043	546	9005
8449	272	5216
10981	86	2908
5298	777	333
8337	588	3386
3370	709	4261
10812	749	2847
2626	590	8600
1570	963	798
627	568	1885
11129	979	7024
2817	568	10418
4190	73	5867
10959	191	7688
8015	921	9322
2626	296	10829
9301	1	2893
4493	797	8478
5544	931	7738
8278	325	9564
5521	91	1952
2283	975	8094
4658	191	9697
4736	70	9847
9638	935	2980
5727	547	2762
3071	235	534
8691	694	11353
7038	799	10036
8903	230	2507
485	762	3979
5387	142	1849
4679	534	476
11771	1006	1053
3945	573	1865
434	944	1393
4129	807	2717
3075	734	2594
4169	786	884
9047	264	10179
2531	303	11048
2876	369	2693
11682	100	6649
11740	762	5755
2240	251	9274
6042	588	8332
4715	177	9563
9225	734	7030
7932	786	11658
1310	478	11004
4272	365	361
4783	805	10592
5758	156	7422
4253	471	11451
7080	638	7221
1140	335	11163
6730	945	1957
8744	1017	4909
11615	352	10630
7726	399	4930
9618	944	4237
10272	647	5673
1910	843	9789
6747	799	1792
6034	963	6605
7878	889	6236
10545	702	10337
10856	863	2317
7598	656	5839
799	988	2253
6775	379	11401
6047	489	142
6352	742	2767
1870	835	10782
4659	230	9846
583	159	6986
7258	895	1338
4391	762	5772
2904	926	2778
4875	979	9093
8555	835	8659
4991	817	2501
8954	525	6362
10157	926	7560
10488	462	9318
1343	578	8973
7223	173	4819
8544	228	7722
3100	984	9151
4191	561	2116
555	997	742
7240	127	10345
3602	246	1093
4486	779	10818
2757	328	9890
6405	595	2709
28	647	11898
2786	44	6702
4221	382	6944
1283	143	3787
9065	780	8829
8903	945	2970
3762	916	7772
2181	777	9066
11731	866	4639
3022	57	7556
8281	709	3511
3606	881	5504
10973	1000	4445
6984	1000	5801
5367	148	145
11585	944	6669
11587	1032	2284
8228	699	5875
10580	554	4376
4070	112	2653
4678	433	10394
3480	639	7465
7593	608	8644
7762	353	10433
8984	554	9370
1515	540	6816
7558	312	5365
11359	108	8105
10123	824	7906
3920	392	6209
2911	921	2679
6727	684	7409
10858	604	3827
1022	570	9972
7967	825	6792
5189	636	3515
7968	240	2792
11793	593	1264
8527	733	10601
11511	533	11496
4574	354	9359
10636	887	5718
6109	570	9806
6533	506	1737
11047	167	1131
4246	768	9603
4750	963	9163
1006	807	3210
11837	680	6024
1925	503	9906
4214	1032	170
2891	707	10157
4962	733	10473
8289	405	1943
4021	571	9339
7492	528	6255
11437	629	802
6241	173	2098
2759	550	8287
2638	681	7806
10574	606	10507
149	2	2074
496	556	6258
1630	73	4227
2877	637	8237
4947	433	1381
