1303	231	2069
3664	470	3373
8169	555	10060
4900	774	1664
6224	560	2720
9219	232	6084
10827	45	7546
9516	753	2782
7525	468	761
8206	445	165
10736	729	4281
8690	803	4481
10861	565	7343
10908	246	4652
3207	872	10804
1255	602	7479
7712	135	6019
4579	539	112
1238	670	6662
3116	799	4738
4083	525	9800
1559	457	2114
3031	730	5701
6889	793	7522
8170	145	5585
684	539	7605
6122	143	832
4064	6	1036
9994	678	5774
7159	587	9605
4332	749	6455
6153	939	10877
3304	315	142
4411	491	4312
5838	668	7160
11256	937	3391
7861	749	8890
9427	129	2161
285	457	7324
7500	338	6875
7716	727	11348
10228	370	10324
11132	327	11385
11170	750	3683
1382	749	6937
9358	485	5397
7068	736	10385
7199	513	957
6810	568	5528
4585	589	9201
7286	505	4286
6361	40	10426
6702	809	6098
1417	767	7389
5362	28	6106
1154	154	7660
1355	804	1226
9842	787	5579
158	749	9242
2976	638	9300
10472	455	8113
9150	23	7852
4600	46	11092
6366	826	8588
8996	137	2288
8424	845	9663
958	260	6116
5483	319	3801
6785	778	1128
2537	677	6222
5193	312	9681
5551	388	4118
11113	482	659
10812	749	2581
5627	259	6980
8070	814	6604
9217	809	3427
7961	664	6821
10608	176	11416
129	579	2717
2897	749	6419
2764	656	8661
11303	264	10952
7246	81	6026
10957	608	5086
3128	912	11489
4183	832	2699
5393	941	5804
9852	509	3978
2575	404	7936
4519	83	8008
1647	64	3304
10294	908	949
8764	277	5265
525	285	11363
1145	662	4216
10018	374	6373
259	704	8538
3273	349	9836
6945	906	2914
6137	749	5260
3597	361	5859
5844	845	10
7715	444	974
5170	73	670
2486	613	5204
1308	892	3971
2077	216	4192
8707	260	8965
9390	123	4327
10958	321	7204
3002	40	7335
11195	2	4443
5667	104	755
143	116	2217
959	445	5495
5670	749	3681
627	160	9709
6958	407	7221
5668	72	2097
4582	848	1801
5416	601	7359
4152	492	2734
8846	571	1692
1805	407	3496
11510	667	4392
4047	370	2604
11024	338	3806
5449	821	753
3192	555	131
6233	19	11102
8382	778	3322
4780	749	3174
2901	906	5496
3321	414	7159
1783	945	1826
11108	300	3552
2439	116	77
9686	347	3727
921	852	6477
8077	726	2537
8173	751	6168
5546	625	9057
1577	255	5454
1489	934	2352
480	224	10744
126	539	10638
8425	764	2576
6281	669	1007
9251	749	2847
277	541	9608
4580	198	7572
1804	196	5809
10273	205	6320
10626	366	3032
8549	892	2128
2888	500	3630
5471	584	146
4291	70	6082
10518	642	5445
688	14	2683
2837	388	1029
1910	520	5716
5645	10	10974
2388	749	2534
10082	463	7333
11344	928	10754
10609	232	5525
1400	655	9942
4713	371	2471
1095	803	1987
5032	211	10356
10445	621	7043
2111	597	7404
8264	591	8302
5939	710	3552
7626	730	7480
3969	749	7367
1937	147	5238
4801	121	5950
10502	132	4599
1549	828	7421
3406	794	4223
6402	551	7919
616	23	253
5450	778	2056
9645	678	8601
8586	746	7767
4269	512	1837
759	504	7727
10610	602	1948
8344	462	719
7430	119	5308
3223	681	3999
9111	257	2019
356	184	7396
389	259	10916
3422	93	10902
6609	774	7419
3067	814	10603
5546	227	5868
6745	297	7729
8435	227	6436
1096	22	5558
6506	903	6548
1320	488	10466
8177	721	2574
9020	108	427
9239	388	3485
10411	461	10498
3297	469	11393
7982	550	7164
10901	482	4627
7757	49	1518
2596	58	9548
10516	427	7435
1084	775	10581
3116	685	9064
564	913	10130
6537	749	1134
10025	920	9272
6000	749	3796
5291	72	8593
4852	514	5424
8592	311	3157
10608	524	9090
35	139	6999
1916	854	7204
4461	936	9088
9306	562	4918
6947	921	8254
558	242	1642
4590	869	1857
4790	664	5822
7393	781	6222
9661	548	8976
8755	601	1382
9279	653	8007
2859	14	2683
7621	39	627
7889	949	1290
8074	0	11010
9738	659	8744
1762	822	9998
2666	879	5515
7896	913	2795
6482	76	6678
1658	507	5317
7917	655	8479
9839	941	2982
4085	314	10856
7063	903	2628
9098	116	9100
7403	491	3277
9668	949	420
9680	705	10902
731	168	6684
5001	31	10124
3332	869	6395
5312	272	4329
7610	120	8417
8768	749	6167
216	224	2693
6084	744	7105
3320	753	9662
3658	781	4734
10228	361	217
890	461	10493
10364	383	6241
8868	99	8149
517	161	8935
146	852	7468
6107	881	8099
10804	202	9528
3699	1	3654
10526	376	4576
9586	883	8726
2719	119	10004
5638	726	2157
6906	285	5000
2170	349	338
1736	242	1121
6633	597	7693
4526	472	7856
4723	879	1290
3241	176	101
8533	399	3075
9806	744	5374
1659	75	1681
2219	145	5357
4183	361	6113
7881	667	7220
11444	152	385
6984	868	9456
4678	893	5969
1230	56	3200
930	77	5853
9443	873	210
7079	746	3210
4973	638	7672
6118	652	6546
2166	530	8222
2609	822	4068
3412	70	7021
9389	399	8171
6474	383	8485
4198	831	11254
1047	779	11096
10972	264	9488
5557	749	2903
8185	536	8855
5876	843	7551
569	822	6327
4552	606	4096
6478	684	5512
465	601	1382
11126	335	8597
2040	565	6793
10831	255	10337
1683	686	8149
1687	708	10510
8741	404	9508
8139	799	10921
9218	568	3167
9997	137	6332
3813	781	10491
8435	539	7976
10473	883	10338
10506	150	7004
3171	135	3551
8400	550	7480
9819	173	2978
11161	555	4284
3308	408	5608
7238	708	6775
6706	407	522
3079	306	3986
4853	667	7957
9282	395	5615
4156	40	7825
5471	466	1943
7591	547	1654
9326	110	9409
4198	28	5338
5431	251	7327
10698	411	1232
9936	126	6627
5899	746	2803
5724	167	10552
6600	168	3273
9699	550	10138
11212	817	4782
6421	749	6311
9495	764	3573
632	913	1147
4909	566	6941
4313	315	4676
1900	624	5775
3439	144	11016
5807	105	4734
517	749	5418
4632	858	9024
10308	915	7648
716	56	8477
10433	287	8682
8727	490	3225
9498	831	385
6135	946	6675
9766	729	1121
955	259	9363
1331	876	10550
7267	842	7174
10519	727	6512
1101	749	4861
8652	323	191
2547	722	27
5045	847	5
1961	710	451
7794	915	1407
10021	304	9862
5726	574	2915
5007	749	5546
9270	920	10726
10982	477	6883
5408	145	5265
1993	94	7843
8632	231	9315
5249	709	1481
6320	10	2324
1223	854	9532
8246	300	8245
3204	246	10345
1246	934	10925
8367	749	419
2427	191	6607
5748	93	11303
2214	560	2473
5450	232	7385
7474	132	8888
2536	745	4112
1896	42	3813
5692	806	10373
8221	606	9266
9023	762	4899
8806	44	5562
11354	708	10906
5352	54	10161
5900	81	3865
3051	251	6234
5897	749	47
7296	749	4305
8363	750	5503
10843	85	1720
7754	866	2189
8038	319	10784
9732	144	8575
6246	505	10809
390	281	11003
1390	842	4160
10098	410	7499
1199	150	4000
9471	135	1049
3895	323	7671
7116	244	9909
6332	35	8742
10068	40	6651
611	58	62
8633	639	1306
10079	257	10695
7048	165	2471
4300	281	2576
7383	869	5469
11463	596	221
6811	323	7045
4884	232	1311
11480	306	3082
10214	831	765
804	504	8581
4791	613	11344
9544	529	2471
10004	600	3003
6188	591	8969
1389	749	729
6802	674	1099
9386	51	9017
2582	769	7532
2949	729	4500
4291	321	1694
9374	459	7902
10749	883	5762
4323	749	381
9331	636	2913
10520	98	8960
1330	451	1111
7161	309	6733
5940	504	3222
11051	551	9168
53	543	8137
10455	424	7036
8947	468	6995
2836	312	9999
7426	412	10168
7998	783	213
9032	238	624
10268	550	3002
4015	335	8412
10349	431	7141
10534	749	2590
11401	289	2044
228	388	4664
7048	221	3619
10802	362	3244
2955	462	9216
5551	946	3248
9397	138	873
4696	162	3598
6407	55	10698
6499	489	8129
7752	191	663
2637	626	8189
1022	394	2612
6745	804	6602
6621	479	1763
3877	267	9332
2620	749	7300
9480	115	5413
9964	184	6324
10188	330	2179
2314	749	161
6601	412	10168
2565	376	7435
1884	946	6876
5214	319	392
7786	315	2901
11288	211	1200
953	132	5508
2774	290	10407
7806	150	4353
438	561	7235
948	749	2101
1065	111	7708
3534	246	8350
9366	1	6369
10892	852	6111
5933	565	5451
492	534	8681
2661	803	2803
4793	674	8162
10411	92	267
2555	444	5725
10959	876	1485
7969	16	8861
2291	546	6749
3366	457	5741
10526	680	9430
2380	820	11380
6716	457	5228
10811	809	9747
9241	684	249
2959	843	8949
5454	670	11042
1151	221	1051
10998	525	5897
209	945	11093
5573	750	5381
7003	767	1600
11415	565	7225
9309	852	817
3514	380	9710
2282	749	775
3234	470	9698
10189	407	7916
6416	898	4300
10973	222	1776
4400	946	8663
1467	236	3254
8685	850	1170
9063	757	1608
797	745	7266
9342	949	6047
725	936	7381
1753	852	10488
4654	285	97
8547	624	10893
4575	399	9268
9750	421	2443
8168	243	44
5512	903	11051
7230	457	5013
