2571	100	5849
10024	603	10198
5274	392	8158
4007	620	9168
8575	859	3525
9111	607	3508
3899	782	4088
5295	146	8901
5304	859	7990
10875	610	7720
3600	623	7460
5688	923	8561
11692	637	2019
1700	356	7916
1527	348	11062
5753	742	3411
1551	238	8376
10358	924	5792
11586	62	8113
7135	141	7484
9980	186	1789
11809	567	9317
6732	253	8002
150	269	11292
2832	924	1320
3835	108	3858
6130	343	5285
10983	199	6790
953	454	6843
2372	435	2341
5082	262	10062
8643	480	8038
6449	392	8158
8711	844	3699
8940	418	10228
1092	265	3608
9336	29	2606
9934	597	2695
3555	199	8869
8758	696	6802
11588	544	2384
7917	444	7422
9403	146	4730
11879	192	11571
3594	343	4506
11157	749	10371
2349	562	752
1189	517	3692
11837	364	10491
2729	793	437
8330	724	6888
10830	749	4562
5456	708	2732
8380	359	11064
4230	767	42
8908	728	5597
10824	710	6901
6917	342	10200
7120	718	2569
5185	538	10994
10600	193	10271
11396	100	7321
5042	484	2078
10390	462	8021
2881	423	1643
5159	627	4657
8971	857	7662
167	929	10455
1155	739	11059
1015	644	9728
2263	507	2340
5746	275	10162
4629	706	5095
5896	252	7836
10295	328	1979
5460	850	4544
1911	924	11634
2222	846	11080
10116	418	5478
1699	436	10962
2069	793	344
6476	110	1626
11305	86	8232
2657	162	3437
9320	477	1227
7236	318	8961
4662	528	5421
9822	647	4199
10476	515	982
867	411	1580
3503	291	7229
6872	191	6564
357	304	1000
3509	841	9390
1604	268	10680
5525	601	11174
8494	916	576
9280	264	1566
7378	648	4870
8032	811	5498
2349	621	6028
7670	550	4327
3515	106	6754
11619	108	7581
5466	687	3383
721	9	2458
9353	159	3311
3320	469	3977
10492	699	7899
7630	885	9320
9635	821	8624
10352	355	10077
1073	594	9284
6718	913	11487
8988	888	7411
486	311	10128
10466	406	8274
6205	411	10020
7005	101	4358
1602	344	6752
8394	723	8385
8971	637	3237
9628	597	7628
11056	650	9713
2182	389	3134
3903	477	11529
5466	611	3083
681	67	9058
1895	676	172
649	156	9043
6764	258	7458
11517	509	6589
4975	75	5232
11357	567	4441
2004	264	9011
3487	296	11865
8181	734	554
8941	2	10947
9584	134	1759
1261	295	10018
11194	333	8938
11353	806	3321
1702	462	830
6412	236	5082
8251	592	1604
2263	392	7205
9557	323	9015
3395	304	9954
5225	273	4095
2460	1	6726
7068	608	2990
1449	883	9782
10226	260	1780
9606	535	1865
6360	703	4753
7946	392	7205
10880	342	10200
3024	789	8318
8260	548	10577
868	178	5909
6446	815	890
9729	867	2474
7606	711	1038
7546	518	1276
4856	272	2439
2678	53	1370
3103	722	5969
11872	125	3026
5860	280	3170
11419	844	2835
9698	59	243
7300	178	9456
11766	500	647
11433	115	4251
2919	421	6039
4219	437	8227
11295	754	7070
2946	913	11636
7849	397	10755
10841	743	6013
8770	461	7481
5367	409	5378
1539	865	8578
8658	350	1767
9717	241	2262
5782	742	1169
11484	566	10693
7786	700	4989
3999	673	11311
4260	253	6624
6818	352	4274
11227	867	5839
8676	573	10102
4301	504	3911
9194	870	1352
980	0	4543
8181	925	10931
4726	703	6607
5542	633	6358
7107	806	3371
250	708	10866
5053	150	1615
5360	141	4853
7589	712	5268
2627	889	2015
2232	318	5646
221	742	1161
8957	101	10837
4443	673	5121
9759	741	6233
9996	773	11856
184	841	11149
10556	520	1900
749	108	1762
8200	151	1989
1463	836	10764
8548	761	4029
1807	41	2904
11057	735	7693
4920	215	7792
9827	793	3749
3847	119	2418
4012	317	1424
6507	227	11784
9594	233	3316
4929	137	8326
7987	469	65
11255	404	3491
11694	669	2163
1340	708	4577
11310	917	10530
10894	318	7697
8270	435	4097
7870	122	6111
6415	0	10166
9194	691	6699
7149	106	5616
9048	857	4682
2032	732	9246
9402	758	4803
7698	731	7889
9430	793	4533
3633	418	3280
8555	261	10055
9689	763	7783
3466	745	5369
11707	484	7972
10194	706	5504
9914	742	2691
5298	273	2105
606	519	8743
5748	584	1516
4508	500	482
9950	608	10779
5873	477	929
8399	640	8268
